"date","Air Temp ˚F","Precipitation (inches)","Relative Humidity (%)","Leaf Wetness (minutes)","Solar Radiation (langleys)","Wind Speed (mph)","Wind Direction (degrees)"
"06/17/2021 14:00","71.2","0","37","0","84","6.9","357"
"06/17/2021 15:00","72","0","35","0","80","8.3","286"
"06/17/2021 16:00","73","0","35","0","70","8.9","1"
"06/17/2021 17:00","73.4","0","33","0","58","7.2","312"
"06/17/2021 18:00","74.4","0","33","0","43","9.4","323"
"06/17/2021 19:00","72.1","0","34","0","29","4.6","272"
"06/17/2021 20:00","70.3","0","41","0","14","3.7","242"
"06/17/2021 21:00","60.9","0","60","0","3","2.5","135"
"06/17/2021 22:00","57.8","0","62","0","0","0","112"
"06/17/2021 23:00","54.5","0","70","0","0","0","112"
"06/18/2021 00:00","52.6","0","78","0","0","0","112"
"06/18/2021 01:00","50.8","0","84","0","0","0","112"
"06/18/2021 02:00","49.3","0","89","0","0","0","112"
"06/18/2021 03:00","48.3","0","90","0","0","0","112"
"06/18/2021 04:00","48.2","0","94","0","0","0","112"
"06/18/2021 05:00","47.6","0","96","0","0","0.8","112"
"06/18/2021 06:00","46.8","0","97","0","1","0","112"
"06/18/2021 07:00","51.4","0","97","0","10","0","292"
"06/18/2021 08:00","56.3","0","89","0","23","3.9","270"
"06/18/2021 09:00","61.6","0","75","0","39","6.5","283"
"06/18/2021 10:00","68.4","0","64","0","53","2.3","270"
"06/18/2021 11:00","74.3","0","53","0","66","9.8","165"
"06/18/2021 12:00","74.5","0","53","0","65","6.9","199"
"06/18/2021 13:00","77.9","0","53","0","73","9","228"
"06/18/2021 14:00","78.4","0","51","0","52","6.3","209"
"06/18/2021 15:00","78.4","0","53","0","40","7.9","238"
"06/18/2021 16:00","78.5","0","51","0","34","11.6","216"
"06/18/2021 17:00","79.1","0","51","0","34","16.5","213"
"06/18/2021 18:00","79","0","54","0","35","11.4","225"
"06/18/2021 19:00","77.1","0","53","0","17","12.8","204"
"06/18/2021 20:00","76.1","0","53","0","9","18.8","210"
"06/18/2021 21:00","75","0","54","0","0","9.3","193"
"06/18/2021 22:00","74.5","0","56","0","0","6.3","196"
"06/18/2021 23:00","74.2","0","57","0","0","14","221"
"06/19/2021 00:00","74.5","0","59","0","0","16.8","193"
"06/19/2021 01:00","73.5","0","65","0","0","14.6","189"
"06/19/2021 02:00","71.3","0","80","0","0","3.1","188"
"06/19/2021 03:00","68.3","0","88","0","0","2.7","270"
"06/19/2021 04:00","66.9","0.02","94","49","0","1.7","180"
"06/19/2021 05:00","68.4","0","97","60","0","2.3","225"
"06/19/2021 06:00","67.2","0","98","60","0","5.4","112"
"06/19/2021 07:00","67.7","0","98","60","5","0.5","45"
"06/19/2021 08:00","70.5","0","96","60","11","2.4","270"
"06/19/2021 09:00","72.7","0","90","46","19","9.5","225"
"06/19/2021 10:00","75","0","81","0","40","14.6","265"
"06/19/2021 11:00","76.1","0","76","0","46","7.7","270"
"06/19/2021 12:00","76.4","0","73","0","40","8.3","225"
"06/19/2021 13:00","75.4","0","74","0","33","10.9","236"
"06/19/2021 14:00","74.3","0","74","0","30","11.5","244"
"06/19/2021 15:00","71.7","0.01","81","18","12","9.5","223"
"06/19/2021 16:00","67","0.13","93","45","14","3.3","189"
"06/19/2021 17:00","67.5","0.01","91","44","17","8.4","225"
"06/19/2021 18:00","67","0","91","60","12","8.1","289"
"06/19/2021 19:00","66.9","0","87","13","11","5","225"
"06/19/2021 20:00","67.4","0","88","0","8","4","225"
"06/19/2021 21:00","64.3","0","95","0","1","1.2","180"
"06/19/2021 22:00","63.3","0","98","0","0","1.6","135"
"06/19/2021 23:00","62.8","0","98","0","0","4.7","135"
"06/20/2021 00:00","62.1","0","99","0","0","1.4","135"
"06/20/2021 01:00","61.3","0","99","0","0","1.3","180"
"06/20/2021 02:00","61.2","0","100","0","0","0.5","135"
"06/20/2021 03:00","60.7","0","100","0","0","1.5","225"
"06/20/2021 04:00","61.2","0","100","0","0","1.7","135"
"06/20/2021 05:00","61.5","0","100","0","0","4.6","270"
"06/20/2021 06:00","61.3","0","100","6","0","2.9","67"
"06/20/2021 07:00","61.7","0","100","60","5","0.2","45"
"06/20/2021 08:00","63.2","0","100","60","13","3.2","270"
"06/20/2021 09:00","66.8","0","100","60","33","2","303"
"06/20/2021 10:00","74.5","0","88","15","47","7.4","264"
"06/20/2021 11:00","76.9","0","78","0","66","7.7","190"
"06/20/2021 12:00","78.4","0","75","0","74","8.2","165"
"06/20/2021 13:00","80.7","0","71","0","80","11.9","159"
"06/20/2021 14:00","82.7","0","66","0","81","13.6","190"
"06/20/2021 15:00","84.3","0","62","0","63","13.6","183"
"06/20/2021 16:00","85.2","0","57","0","58","14.3","256"
"06/20/2021 17:00","84.9","0","58","0","46","10.6","225"
"06/20/2021 18:00","84.2","0","62","0","30","22.9","186"
"06/20/2021 19:00","85.1","0","61","0","24","7.3","180"
"06/20/2021 20:00","81.1","0","69","0","10","21.5","180"
"06/20/2021 21:00","79.3","0","70","0","1","10.5","182"
"06/20/2021 22:00","76.7","0.01","77","0","0","7.7","179"
"06/20/2021 23:00","76.2","0","78","0","0","11.3","156"
"06/21/2021 00:00","75.2","0","80","0","0","6.6","182"
"06/21/2021 01:00","74.3","0","81","0","0","2.4","211"
"06/21/2021 02:00","72.4","0","86","0","0","4.8","225"
"06/21/2021 03:00","73.1","0","81","0","0","8.9","194"
"06/21/2021 04:00","72.9","0","81","0","0","15.9","204"
"06/21/2021 05:00","71.7","0","85","0","0","6.7","265"
"06/21/2021 06:00","69.5","0","87","0","0","5.3","270"
"06/21/2021 07:00","70","0","91","0","6","4.3","271"
"06/21/2021 08:00","74.5","0","80","0","20","14.3","195"
"06/21/2021 09:00","76.4","0","76","0","38","17.8","184"
"06/21/2021 10:00","78.4","0","74","0","47","19.6","182"
"06/21/2021 11:00","79.8","0","74","0","57","15","163"
"06/21/2021 12:00","83.2","0","68","0","72","15.7","178"
"06/21/2021 13:00","85.5","0","64","0","76","17.4","187"
"06/21/2021 14:00","86.3","0","60","0","64","13.3","217"
"06/21/2021 15:00","87.8","0","55","0","57","13.6","172"
"06/21/2021 16:00","87.2","0","57","0","43","20.2","227"
"06/21/2021 17:00","82.9","0","61","0","26","20.9","226"
"06/21/2021 18:00","72.5","0.01","78","18","14","15.1","258"
"06/21/2021 19:00","70.7","0","80","6","5","7.3","233"
"06/21/2021 20:00","69.5","0.01","87","33","4","5","225"
"06/21/2021 21:00","68.4","0","90","0","1","1.5","270"
"06/21/2021 22:00","67.6","0.02","94","29","0","6.5","225"
"06/21/2021 23:00","67.6","0","95","60","0","3.9","180"
"06/22/2021 00:00","67.7","0.01","95","60","0","6.4","225"
"06/22/2021 01:00","65.7","0.02","96","60","0","11.8","265"
"06/22/2021 02:00","64.5","0","95","60","0","5","247"
"06/22/2021 03:00","63.7","0","95","60","0","3","270"
"06/22/2021 04:00","62.9","0","93","8","0","4","247"
"06/22/2021 05:00","61.9","0.01","97","36","0","1.3","247"
"06/22/2021 06:00","61","0.02","98","60","0","0.7","257"
"06/22/2021 07:00","60.4","0.03","98","60","0","2.9","289"
"06/22/2021 08:00","59.1","0.02","96","56","3","3.3","321"
"06/22/2021 09:00","57.9","0.03","95","50","5","6.1","322"
"06/22/2021 10:00","57.8","0.02","96","49","9","3.5","292"
"06/22/2021 11:00","58.9","0.01","90","0","21","3.5","321"
"06/22/2021 12:00","60.4","0","82","0","38","6.6","315"
"06/22/2021 13:00","59.8","0","77","0","28","7.6","300"
"06/22/2021 14:00","59.9","0","72","0","33","9.4","284"
"06/22/2021 15:00","59.7","0","68","0","36","6.9","293"
"06/22/2021 16:00","61","0","63","0","45","9.8","334"
"06/22/2021 17:00","62.7","0","58","0","46","11.6","324"
"06/22/2021 18:00","61.9","0","53","0","31","13.3","289"
"06/22/2021 19:00","62.1","0","54","0","20","9.1","344"
"06/22/2021 20:00","59.5","0","57","0","12","4.8","293"
"06/22/2021 21:00","55.2","0","68","0","3","1.9","270"
"06/22/2021 22:00","50.4","0","82","0","0","3.4","135"
"06/22/2021 23:00","49.1","0","84","0","0","2.1","180"
"06/23/2021 00:00","48.2","0","86","0","0","3.1","135"
"06/23/2021 01:00","47.3","0","87","0","0","1.9","135"
"06/23/2021 02:00","45.6","0","91","0","0","0","157"
"06/23/2021 03:00","43.4","0","95","0","0","0","157"
"06/23/2021 04:00","42.5","0","96","0","0","0","157"
"06/23/2021 05:00","41.9","0","98","0","0","0","157"
"06/23/2021 06:00","41.5","0","98","0","1","0","45"
"06/23/2021 07:00","45.4","0","98","0","11","0","112"
"06/23/2021 08:00","51.7","0","93","0","25","3.5","292"
"06/23/2021 09:00","56.8","0","76","0","41","3.5","315"
"06/23/2021 10:00","59.7","0","65","0","56","6.3","247"
"06/23/2021 11:00","64.3","0","55","0","69","14.3","222"
"06/23/2021 12:00","65.8","0","52","0","63","6.7","226"
"06/23/2021 13:00","67","0","48","0","69","5","253"
"06/23/2021 14:00","69.2","0","46","0","80","10.1","289"
"06/23/2021 15:00","69.5","0","42","0","65","7.1","223"
"06/23/2021 16:00","71.8","0","40","0","71","7.1","288"
"06/23/2021 17:00","72.1","0","39","0","61","9.6","206"
"06/23/2021 18:00","71.2","0","41","0","42","12.3","222"
"06/23/2021 19:00","71.3","0","40","0","27","12","220"
"06/23/2021 20:00","70.1","0","44","0","13","6","179"
"06/23/2021 21:00","63.9","0","57","0","2","5.5","159"
"06/23/2021 22:00","61.2","0","63","0","0","10.1","169"
"06/23/2021 23:00","61.4","0","63","0","0","7.1","154"
"06/24/2021 00:00","61.8","0","61","0","0","6","173"
"06/24/2021 01:00","59.9","0","65","0","0","1.3","228"
"06/24/2021 02:00","56.7","0","77","0","0","6.6","135"
"06/24/2021 03:00","53.4","0","84","0","0","1.3","135"
"06/24/2021 04:00","51.5","0","90","0","0","0.3","225"
"06/24/2021 05:00","50.4","0","93","0","0","3.6","90"
"06/24/2021 06:00","51.2","0","92","0","1","0.5","90"
"06/24/2021 07:00","53.8","0","91","0","7","6.6","45"
"06/24/2021 08:00","59.4","0","81","0","24","8","45"
"06/24/2021 09:00","65.3","0","58","0","40","5.6","164"
"06/24/2021 10:00","67.2","0","57","0","56","12.1","169"
"06/24/2021 11:00","69.6","0","52","0","68","11.7","224"
"06/24/2021 12:00","70.4","0","46","0","77","11.5","171"
"06/24/2021 13:00","72.1","0","44","0","82","11.5","154"
"06/24/2021 14:00","73.5","0","44","0","83","12.5","189"
"06/24/2021 15:00","74","0","43","0","78","12.4","203"
"06/24/2021 16:00","75.3","0","45","0","70","8.3","265"
"06/24/2021 17:00","75.6","0","42","0","58","5.6","187"
"06/24/2021 18:00","75.1","0","41","0","44","9.9","226"
"06/24/2021 19:00","73.8","0","45","0","28","9.2","175"
"06/24/2021 20:00","72.2","0","48","0","15","8.5","209"
"06/24/2021 21:00","66.6","0","60","0","3","7.6","135"
"06/24/2021 22:00","63.7","0","67","0","0","4.4","148"
"06/24/2021 23:00","66.1","0","61","0","0","10","115"
"06/25/2021 00:00","66","0","61","0","0","13","176"
"06/25/2021 01:00","64.9","0","62","0","0","10","185"
"06/25/2021 02:00","63.5","0","65","0","0","17","194"
"06/25/2021 03:00","62.8","0","65","0","0","20.1","178"
"06/25/2021 04:00","61.9","0","66","0","0","10.6","175"
"06/25/2021 05:00","61.2","0","68","0","0","13.9","168"
"06/25/2021 06:00","61.1","0","69","0","0","12.6","176"
"06/25/2021 07:00","62.1","0","68","0","9","8.5","197"
"06/25/2021 08:00","62.8","0","69","0","20","7.1","201"
"06/25/2021 09:00","64.8","0","68","0","37","9.3","257"
"06/25/2021 10:00","67.7","0","65","0","52","9.1","241"
"06/25/2021 11:00","70.4","0","61","0","64","6","236"
"06/25/2021 12:00","72.6","0","57","0","74","4.4","225"
"06/25/2021 13:00","73.6","0","55","0","75","6.7","232"
"06/25/2021 14:00","76","0","51","0","78","6.5","201"
"06/25/2021 15:00","76.1","0","51","0","68","4.7","242"
"06/25/2021 16:00","77.1","0","50","0","61","4","202"
"06/25/2021 17:00","76.4","0","49","0","41","4.3","225"
"06/25/2021 18:00","76.3","0","53","0","29","5.8","249"
"06/25/2021 19:00","75.1","0","54","0","23","2.4","171"
"06/25/2021 20:00","73","0","58","0","9","6.9","170"
"06/25/2021 21:00","71.4","0","60","0","3","8.5","176"
"06/25/2021 22:00","70.1","0","64","0","0","7.5","161"
"06/25/2021 23:00","69.1","0","69","0","0","5.3","194"
"06/26/2021 00:00","69","0","70","0","0","7.6","179"
"06/26/2021 01:00","67.8","0","73","0","0","3.4","173"
"06/26/2021 02:00","66.9","0","77","0","0","5.3","188"
"06/26/2021 03:00","66.9","0","78","0","0","8.6","190"
"06/26/2021 04:00","66.7","0","79","0","0","9.5","179"
"06/26/2021 05:00","65.9","0","82","0","0","10.6","163"
"06/26/2021 06:00","66.9","0","80","0","0","9.7","185"
"06/26/2021 07:00","67","0","81","0","5","8.9","189"
"06/26/2021 08:00","68.5","0","79","0","21","6.4","181"
"06/26/2021 09:00","70.7","0","77","0","37","9.7","167"
"06/26/2021 10:00","73.1","0","74","0","53","5.9","178"
"06/26/2021 11:00","76.7","0","68","0","66","7.4","164"
"06/26/2021 12:00","78.5","0","65","0","71","10.8","218"
"06/26/2021 13:00","80.4","0","62","0","77","7.3","108"
"06/26/2021 14:00","82.2","0","60","0","68","4.6","180"
"06/26/2021 15:00","83.1","0","56","0","70","8.3","172"
"06/26/2021 16:00","83.3","0","54","0","68","7.5","194"
"06/26/2021 17:00","83.8","0","52","0","55","6.7","208"
"06/26/2021 18:00","83.8","0","51","0","42","2.5","198"
"06/26/2021 19:00","82.5","0","55","0","26","4.4","199"
"06/26/2021 20:00","79.6","0","62","0","10","12.1","196"
"06/26/2021 21:00","76.9","0","69","0","1","8.3","186"
"06/26/2021 22:00","75.8","0","71","0","0","14.5","182"
"06/26/2021 23:00","75","0","73","0","0","11.3","163"
"06/27/2021 00:00","74.1","0","75","0","0","11.9","187"
"06/27/2021 01:00","73","0","77","0","0","11.9","169"
"06/27/2021 02:00","71.8","0","79","0","0","7.6","266"
"06/27/2021 03:00","72.2","0","77","0","0","6.4","244"
"06/27/2021 04:00","70.3","0","79","0","0","0.5","270"
"06/27/2021 05:00","69.1","0","82","0","0","0.8","292"
"06/27/2021 06:00","70","0","81","0","0","6.9","229"
"06/27/2021 07:00","71.4","0","77","0","7","2","190"
"06/27/2021 08:00","73.7","0","73","0","23","4.4","229"
"06/27/2021 09:00","76.2","0","68","0","39","1.4","175"
"06/27/2021 10:00","78.6","0","64","0","54","5.3","214"
"06/27/2021 11:00","81.8","0","61","0","67","1.5","223"
"06/27/2021 12:00","83.8","0","59","0","74","3.7","220"
"06/27/2021 13:00","83.7","0","59","0","64","0.1","225"
"06/27/2021 14:00","85.6","0","57","0","56","1.3","189"
"06/27/2021 15:00","87.1","0","53","0","56","0.2","192"
"06/27/2021 16:00","87.9","0","51","0","54","1.1","257"
"06/27/2021 17:00","86.2","0","54","0","34","3.7","224"
"06/27/2021 18:00","86.1","0","57","0","32","4.4","182"
"06/27/2021 19:00","84.6","0","62","0","14","8.6","175"
"06/27/2021 20:00","82.3","0","68","0","9","8.9","176"
"06/27/2021 21:00","80","0","71","0","1","9.3","181"
"06/27/2021 22:00","78.7","0","75","0","0","7.5","184"
"06/27/2021 23:00","77.7","0","77","0","0","6.2","183"
"06/28/2021 00:00","77.1","0","78","0","0","4.4","189"
"06/28/2021 01:00","75","0","82","0","0","1.2","289"
"06/28/2021 02:00","72.6","0","87","0","0","0.2","112"
"06/28/2021 03:00","70.2","0","92","0","0","0.1","202"
"06/28/2021 04:00","68.5","0","94","0","0","0","135"
"06/28/2021 05:00","66.4","0","96","0","0","0","135"
"06/28/2021 06:00","67.9","0","98","0","0","0","135"
"06/28/2021 07:00","68.5","0","98","0","8","0","324"
"06/28/2021 08:00","73.2","0","93","0","22","0.9","292"
"06/28/2021 09:00","79.9","0","76","0","37","3.3","247"
"06/28/2021 10:00","81.7","0","69","0","52","6.2","269"
"06/28/2021 11:00","83.7","0","65","0","65","4.5","292"
"06/28/2021 12:00","86.3","0","59","0","76","5.6","206"
"06/28/2021 13:00","88.1","0","56","0","80","4.6","226"
"06/28/2021 14:00","89.1","0","52","0","71","5.5","261"
"06/28/2021 15:00","90.4","0","48","0","75","5.7","164"
"06/28/2021 16:00","91.2","0","47","0","65","3.3","181"
"06/28/2021 17:00","90.2","0","48","0","53","5.9","199"
"06/28/2021 18:00","90.2","0","49","0","41","4.8","225"
"06/28/2021 19:00","89.6","0","51","0","26","3.9","190"
"06/28/2021 20:00","87","0","56","0","12","5.9","193"
"06/28/2021 21:00","83.5","0","63","0","1","7.5","193"
"06/28/2021 22:00","82","0","67","0","0","7.9","188"
"06/28/2021 23:00","79.2","0","73","0","0","0.9","270"
"06/29/2021 00:00","76.1","0","80","0","0","0.6","180"
"06/29/2021 01:00","74","0","85","0","0","0.8","180"
"06/29/2021 02:00","74","0","85","0","0","0.4","202"
"06/29/2021 03:00","71.5","0","90","0","0","0","202"
"06/29/2021 04:00","69.9","0","94","0","0","0","202"
"06/29/2021 05:00","68.5","0","96","0","0","0","135"
"06/29/2021 06:00","68.8","0","97","0","0","0.1","270"
"06/29/2021 07:00","70.3","0","98","0","7","0","112"
"06/29/2021 08:00","73.9","0","90","0","20","2.1","315"
"06/29/2021 09:00","80.4","0","76","0","36","2.6","315"
"06/29/2021 10:00","82.7","0","70","0","50","4.2","297"
"06/29/2021 11:00","86.9","0","66","0","63","3","135"
"06/29/2021 12:00","87.3","0","62","0","67","4.7","183"
"06/29/2021 13:00","89.9","0","58","0","77","3.4","250"
"06/29/2021 14:00","90.3","0","54","0","58","4.8","244"
"06/29/2021 15:00","88.9","0","56","0","51","0.2","171"
"06/29/2021 16:00","91.5","0","52","0","67","0.2","193"
"06/29/2021 17:00","91.1","0","51","0","52","0","206"
"06/29/2021 18:00","90.3","0","55","0","35","0","196"
"06/29/2021 19:00","88","0","61","0","19","4","208"
"06/29/2021 20:00","84","0","69","0","7","1","202"
"06/29/2021 21:00","80.7","0","75","0","0","3.7","157"
"06/29/2021 22:00","75.3","0","75","0","0","1.8","225"
"06/29/2021 23:00","72.7","0","83","0","0","0.8","180"
"06/30/2021 00:00","72.1","0","87","0","0","1.6","135"
"06/30/2021 01:00","70.5","0","87","0","0","3.2","157"
"06/30/2021 02:00","67.9","0","91","0","0","4.1","180"
"06/30/2021 03:00","66.5","0","94","0","0","0","135"
"06/30/2021 04:00","65.3","0","96","0","0","0","135"
"06/30/2021 05:00","65.1","0","97","0","0","0","135"
"06/30/2021 06:00","64.4","0","98","0","0","0","180"
"06/30/2021 07:00","66.6","0","98","0","8","0","315"
"06/30/2021 08:00","71.2","0","94","0","21","0.5","292"
"06/30/2021 09:00","78.1","0","81","0","39","0.1","273"
"06/30/2021 10:00","81.7","0","67","0","49","0.8","284"
"06/30/2021 11:00","83.7","0","65","0","65","0.8","311"
"06/30/2021 12:00","86.1","0","62","0","75","7","270"
"06/30/2021 13:00","87.3","0","56","0","79","7.4","230"
"06/30/2021 14:00","89.2","0","52","0","69","7.2","237"
"06/30/2021 15:00","88.4","0","53","0","43","5.6","236"
"06/30/2021 16:00","72","0.41","83","38","4","5","355"
"06/30/2021 17:00","71.7","0.01","93","60","9","5.4","224"
"06/30/2021 18:00","71.5","0","85","32","10","3.4","236"
"06/30/2021 19:00","71.5","0","88","0","6","4.4","337"
"06/30/2021 20:00","70.7","0","91","0","6","0.9","218"
"06/30/2021 21:00","68.9","0","94","0","1","2.6","219"
"06/30/2021 22:00","68.1","0","96","18","0","6.4","125"
"06/30/2021 23:00","68.1","0","97","60","0","4.1","225"
"07/01/2021 00:00","68.5","0","96","60","0","3.5","180"
"07/01/2021 01:00","67.6","0","97","60","0","1.8","180"
"07/01/2021 02:00","67.4","0","98","60","0","2.5","135"
"07/01/2021 03:00","67","0","99","60","0","2.7","157"
"07/01/2021 04:00","67","0","99","60","0","1.3","202"
"07/01/2021 05:00","67","0.01","99","60","0","2.1","180"
"07/01/2021 06:00","67","0.05","99","60","0","1","225"
"07/01/2021 07:00","67.1","0.06","99","60","1","0","225"
"07/01/2021 08:00","68.3","0.03","100","60","6","0","135"
"07/01/2021 09:00","67.9","0.01","99","60","4","4.5","204"
"07/01/2021 10:00","68.5","0","99","60","9","2.3","202"
"07/01/2021 11:00","68.5","0.01","98","60","12","0.8","173"
"07/01/2021 12:00","69.3","0","96","58","19","0.3","198"
"07/01/2021 13:00","69.4","0","94","0","24","3.6","189"
"07/01/2021 14:00","70.1","0","93","0","19","12.8","226"
"07/01/2021 15:00","69.9","0","92","27","17","17.1","240"
"07/01/2021 16:00","70.6","0","93","60","27","3.3","281"
"07/01/2021 17:00","70.5","0.01","89","12","20","4.7","243"
"07/01/2021 18:00","70.1","0.19","89","0","12","5.9","249"
"07/01/2021 19:00","68.4","0.01","92","30","5","2.6","270"
"07/01/2021 20:00","67.4","0","96","60","3","5.3","225"
"07/01/2021 21:00","66.8","0.01","98","60","0","0.1","202"
"07/01/2021 22:00","66.1","0","98","60","0","0","180"
"07/01/2021 23:00","64.8","0","99","60","0","5.7","225"
"07/02/2021 00:00","64.1","0","96","60","0","2.1","180"
"07/02/2021 01:00","63.3","0","97","60","0","0.9","202"
"07/02/2021 02:00","62.8","0","97","60","0","1.9","180"
"07/02/2021 03:00","62.2","0","98","60","0","2.3","225"
"07/02/2021 04:00","61.4","0","99","60","0","2.1","225"
"07/02/2021 05:00","60.6","0","99","60","0","0.3","112"
"07/02/2021 06:00","60","0","100","60","0","0","270"
"07/02/2021 07:00","60.5","0","100","60","4","0","360"
"07/02/2021 08:00","62","0","100","60","11","2","202"
"07/02/2021 09:00","65.2","0","95","60","30","0.5","277"
"07/02/2021 10:00","67.9","0","80","3","53","2.7","277"
"07/02/2021 11:00","69.6","0","72","0","58","0.6","298"
"07/02/2021 12:00","70","0","68","0","61","10.6","292"
"07/02/2021 13:00","72.3","0","57","0","68","6.1","271"
"07/02/2021 14:00","73.1","0","52","0","77","10.7","273"
"07/02/2021 15:00","70.6","0","56","0","64","7","273"
"07/02/2021 16:00","70.8","0","56","0","60","7.9","265"
"07/02/2021 17:00","71.3","0","56","0","56","8.7","267"
"07/02/2021 18:00","67.4","0","62","0","25","7.9","267"
"07/02/2021 19:00","69","0","59","0","27","8.9","326"
"07/02/2021 20:00","63.4","0","73","0","5","5.4","225"
"07/02/2021 21:00","60.3","0","84","0","1","2","225"
"07/02/2021 22:00","57.9","0","91","0","0","2.8","225"
"07/02/2021 23:00","56.5","0","94","0","0","2.9","135"
"07/03/2021 00:00","55.3","0","93","0","0","1.8","112"
"07/03/2021 01:00","54.1","0","94","0","0","2.4","135"
"07/03/2021 02:00","54.5","0","96","0","0","0.9","135"
"07/03/2021 03:00","55.9","0","94","0","0","3.3","225"
"07/03/2021 04:00","56.4","0","94","0","0","1.3","225"
"07/03/2021 05:00","57.1","0","92","0","0","3.2","225"
"07/03/2021 06:00","57.2","0","92","0","0","2.3","225"
"07/03/2021 07:00","57.2","0","93","0","3","3.1","238"
"07/03/2021 08:00","58.1","0","93","0","5","5.1","254"
"07/03/2021 09:00","61","0","87","0","14","4.5","289"
"07/03/2021 10:00","64.8","0","78","0","29","7.8","330"
"07/03/2021 11:00","61.6","0","84","20","14","2.8","286"
"07/03/2021 12:00","65.1","0","85","60","38","8.5","268"
"07/03/2021 13:00","68.3","0","72","6","59","9.7","314"
"07/03/2021 14:00","69.7","0","66","0","45","6.6","340"
"07/03/2021 15:00","68.8","0","71","29","40","7.9","7"
"07/03/2021 16:00","72.4","0","62","18","37","6.3","24"
"07/03/2021 17:00","72.3","0","63","0","26","4.2","359"
"07/03/2021 18:00","72.8","0.02","59","8","38","5.9","295"
"07/03/2021 19:00","68.8","0.04","87","60","23","2.3","85"
"07/03/2021 20:00","65","0","90","44","10","2.9","135"
"07/03/2021 21:00","63.3","0.01","93","13","3","5.1","71"
"07/03/2021 22:00","61.1","0","94","60","0","1.1","332"
"07/03/2021 23:00","60.3","0","97","60","0","0.2","225"
"07/04/2021 00:00","57.1","0","98","60","0","2.1","112"
"07/04/2021 01:00","55.7","0","99","60","0","1.5","112"
"07/04/2021 02:00","54.7","0","99","60","0","0.4","180"
"07/04/2021 03:00","53.4","0.01","100","60","0","0","180"
"07/04/2021 04:00","52.3","0","100","60","0","0","180"
"07/04/2021 05:00","52.3","0","100","60","0","0","180"
"07/04/2021 06:00","52","0","100","60","0","0","180"
"07/04/2021 07:00","53.7","0","100","60","7","1.5","202"
"07/04/2021 08:00","57.9","0","100","60","12","2.5","270"
"07/04/2021 09:00","63","0","94","7","39","15","270"
"07/04/2021 10:00","68.8","0","72","0","53","12.6","358"
"07/04/2021 11:00","71.8","0","63","0","65","14.8","61"
"07/04/2021 12:00","73.6","0","62","0","75","16.9","40"
"07/04/2021 13:00","74.6","0","58","0","81","6.4","178"
"07/04/2021 14:00","76.7","0","54","0","75","4.7","309"
"07/04/2021 15:00","78","0","51","0","73","5.1","47"
"07/04/2021 16:00","78.2","0","51","0","58","8.6","125"
"07/04/2021 17:00","78.2","0","51","0","33","7.4","90"
"07/04/2021 18:00","80.5","0","44","0","41","3.1","45"
"07/04/2021 19:00","80.9","0","43","0","27","8.3","40"
"07/04/2021 20:00","71.8","0","67","0","12","4.9","135"
"07/04/2021 21:00","67.4","0","75","0","2","3.1","135"
"07/04/2021 22:00","64.3","0","80","0","0","0.1","135"
"07/04/2021 23:00","62.7","0","87","0","0","0","135"
"07/05/2021 00:00","61.4","0","92","0","0","0","135"
"07/05/2021 01:00","59.7","0","94","0","0","0","135"
"07/05/2021 02:00","58.8","0","96","0","0","0","135"
"07/05/2021 03:00","58.1","0","97","0","0","0.3","135"
"07/05/2021 04:00","57.5","0","98","0","0","0","135"
"07/05/2021 05:00","56.4","0","99","0","0","0","135"
"07/05/2021 06:00","56","0","99","0","0","0","135"
"07/05/2021 07:00","58","0","99","0","6","0","225"
"07/05/2021 08:00","62.2","0","99","0","19","1.4","292"
"07/05/2021 09:00","68.5","0","90","0","34","0.8","157"
"07/05/2021 10:00","73.3","0","77","0","49","8.1","292"
"07/05/2021 11:00","77.8","0","69","0","62","13.7","191"
"07/05/2021 12:00","79.4","0","62","0","72","19.1","194"
"07/05/2021 13:00","81","0","56","0","76","13.9","207"
"07/05/2021 14:00","83.3","0","52","0","74","11.5","186"
"07/05/2021 15:00","84.2","0","54","0","69","19.2","227"
"07/05/2021 16:00","85.2","0","53","0","62","13.3","184"
"07/05/2021 17:00","85","0","54","0","53","9.4","226"
"07/05/2021 18:00","84.8","0","57","0","38","19.1","215"
"07/05/2021 19:00","83.4","0","59","0","22","10.1","199"
"07/05/2021 20:00","81.4","0","62","0","9","7.5","184"
"07/05/2021 21:00","75.2","0","76","0","2","3.5","157"
"07/05/2021 22:00","76.1","0","74","0","0","10.9","202"
"07/05/2021 23:00","72.8","0","80","0","0","0.5","225"
"07/06/2021 00:00","70.9","0","86","0","0","0.7","225"
"07/06/2021 01:00","70.8","0","89","0","0","2","309"
"07/06/2021 02:00","70.7","0","90","0","0","2","225"
"07/06/2021 03:00","70.1","0","90","0","0","1.8","225"
"07/06/2021 04:00","69.5","0","93","0","0","3.7","270"
"07/06/2021 05:00","69.7","0","93","0","0","3.5","270"
"07/06/2021 06:00","70.1","0","90","0","0","0.5","337"
"07/06/2021 07:00","70","0","94","0","5","1.1","45"
"07/06/2021 08:00","76.7","0","82","0","17","8.1","226"
"07/06/2021 09:00","78.7","0","77","0","32","8.9","234"
"07/06/2021 10:00","81","0","74","0","48","10.1","231"
"07/06/2021 11:00","83.1","0","67","0","59","20","257"
"07/06/2021 12:00","85.1","0","61","0","69","11.9","246"
